Grp	sID	Phase	Trial	S/L	L/R	RE	
2.000	15.000	2.000	6.000	0.391	-6.360	6.372
2.000	15.000	2.000	7.000	-54.107	5.479	54.384
2.000	15.000	2.000	8.000	-11.839	15.753	19.706
2.000	15.000	2.000	9.000	29.451	9.197	30.853
2.000	15.000	2.000	10.000	37.376	8.904	38.422
2.000	15.000	2.000	1.000	-15.655	-6.751	17.049
2.000	15.000	2.000	2.000	33.071	-1.957	33.129
2.000	15.000	2.000	3.000	12.132	0.294	12.136
2.000	15.000	2.000	4.000	23.678	9.002	25.331
2.000	15.000	2.000	5.000	37.474	8.806	38.494
2.000	15.000	2.000	6.000	-60.956	-1.370	60.971
2.000	15.000	2.000	7.000	-56.749	-1.076	56.759
2.000	15.000	2.000	8.000	5.871	-4.892	7.642
2.000	15.000	2.000	9.000	-11.448	0.489	11.458
2.000	15.000	2.000	10.000	4.990	-5.675	7.557
